NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD,ANASC,ETA,Q
611909,4,0.0,9100.0,5000.0,0.0,0,13800.0,300.0,43698.50874,2.0,0,500,1980,24,3
611909,4,0.0,9100.0,5000.0,0.0,0,13800.0,300.0,43698.50874,2.0,0,500,1982,22,3
611909,4,0.0,9100.0,5000.0,0.0,0,13800.0,300.0,43698.50874,2.0,0,500,1988,16,3
611993,2,31000.0,0.0,0.0,16848.0335,0,24000.0,23848.0335,865000.0,90000.0,0,36000,1950,54,1
611993,2,31000.0,0.0,0.0,16848.0335,0,24000.0,23848.0335,865000.0,90000.0,0,36000,1953,51,1
612011,2,16000.0,10400.0,0.0,12017.84966,0,30000.0,8417.84966,190000.0,65000.0,48000,28000,1953,51,1
612011,2,16000.0,10400.0,0.0,12017.84966,0,30000.0,8417.84966,190000.0,65000.0,48000,28000,1952,52,3
612234,2,27800.0,0.0,0.0,9048.660316,0,24000.0,12848.66032,188000.0,23500.0,0,30000,1945,59,1
612234,2,27800.0,0.0,0.0,9048.660316,0,24000.0,12848.66032,188000.0,23500.0,0,30000,1951,53,1
612234,2,27800.0,0.0,0.0,9048.660316,0,24000.0,12848.66032,188000.0,23500.0,0,30000,1985,19,3
612246,2,20000.0,0.0,0.0,7856.789975,1500,21000.0,5356.789975,183000.0,6844.447428,7000,35000,1954,50,1
612246,2,20000.0,0.0,0.0,7856.789975,1500,21000.0,5356.789975,183000.0,6844.447428,7000,35000,1987,17,3
612250,2,33250.0,0.0,0.0,7262.229248,500,13450.0,26562.22925,8500.0,7500.0,0,12000,1963,41,1
612250,2,33250.0,0.0,0.0,7262.229248,500,13450.0,26562.22925,8500.0,7500.0,0,12000,1966,38,1
612250,2,33250.0,0.0,0.0,7262.229248,500,13450.0,26562.22925,8500.0,7500.0,0,12000,1999,5,3
612269,2,0.0,0.0,70000.0,1975.021262,800,27600.0,43575.02126,127000.0,89000.0,17000,44000,1969,35,2
612393,2,14331.03186,0.0,0.0,7557.279218,1350,15531.03186,5007.279218,210000.0,7300.0,0,16500,1958,46,1
612393,2,14331.03186,0.0,0.0,7557.279218,1350,15531.03186,5007.279218,210000.0,7300.0,0,16500,1987,17,3
612402,2,33000.0,0.0,0.0,412.322524,0,19580.0,13832.32252,73000.0,28000.0,0,19000,1968,36,1
612423,2,30400.0,0.0,0.0,16564.82686,400,30200.0,16364.82686,189000.0,37000.0,0,37000,1954,50,1
612423,2,30400.0,0.0,0.0,16564.82686,400,30200.0,16364.82686,189000.0,37000.0,0,37000,1956,48,1
612432,2,22815.0,11401.0,0.0,702.59233,0,20160.0,14758.59233,15000.0,30000.0,0,23000,1946,58,1
612432,2,22815.0,11401.0,0.0,702.59233,0,20160.0,14758.59233,15000.0,30000.0,0,23000,1948,56,3
612483,2,0.0,7150.0,0.0,6970.916165,0,12000.0,2120.916165,120000.0,35000.0,0,6000,1925,79,3
612523,2,39000.0,800.0,0.0,21188.30709,4000,30600.0,26388.30709,615000.0,54000.0,0,27000,1958,46,1
612523,2,39000.0,800.0,0.0,21188.30709,4000,30600.0,26388.30709,615000.0,54000.0,0,27000,1990,14,3
612547,2,26000.0,0.0,27000.0,818.3385238,10000,26400.0,17418.33852,18000.0,35280.49818,0,30000,1966,38,2
612547,2,26000.0,0.0,27000.0,818.3385238,10000,26400.0,17418.33852,18000.0,35280.49818,0,30000,1966,38,1
612547,2,26000.0,0.0,27000.0,818.3385238,10000,26400.0,17418.33852,18000.0,35280.49818,0,30000,2004,0,3
612547,2,26000.0,0.0,27000.0,818.3385238,10000,26400.0,17418.33852,18000.0,35280.49818,0,30000,2004,0,3
612656,2,35600.0,0.0,0.0,2720.188932,18000,21600.0,-1279.811068,260000.0,4000.0,100000,32000,1962,42,1
612656,2,35600.0,0.0,0.0,2720.188932,18000,21600.0,-1279.811068,260000.0,4000.0,100000,32000,1964,40,1
612895,3,0.0,11974.0,5000.0,-688.7579855,0,16800.0,-514.7579855,4000.0,6500.0,13000,28000,1929,75,3
612895,3,0.0,11974.0,5000.0,-688.7579855,0,16800.0,-514.7579855,4000.0,6500.0,13000,28000,1944,60,3
612895,3,0.0,11974.0,5000.0,-688.7579855,0,16800.0,-514.7579855,4000.0,6500.0,13000,28000,1972,32,3
613276,3,15000.0,0.0,0.0,9645.634782,300,19800.0,4545.634782,297000.0,5500.0,0,35000,1967,37,1
613319,3,39779.27876,0.0,0.0,19883.42233,3500,40079.27876,16083.42233,462000.0,10000.0,36000,30000,1956,48,1
613319,3,39779.27876,0.0,0.0,19883.42233,3500,40079.27876,16083.42233,462000.0,10000.0,36000,30000,1960,44,1
613319,3,39779.27876,0.0,0.0,19883.42233,3500,40079.27876,16083.42233,462000.0,10000.0,36000,30000,1987,17,3
613377,3,0.0,11200.0,0.0,8431.529485,0,14400.0,5231.529485,282000.0,3800.0,0,10000,1928,76,3
613377,3,0.0,11200.0,0.0,8431.529485,0,14400.0,5231.529485,282000.0,3800.0,0,10000,1934,70,3
613488,3,0.0,32500.0,0.0,24124.4585,-20000,36000.0,40624.4585,750000.0,15000.0,0,50000,1923,81,3
613488,3,0.0,32500.0,0.0,24124.4585,-20000,36000.0,40624.4585,750000.0,15000.0,0,50000,1927,77,3
613535,3,0.0,6000.0,29000.0,55518.41233,1000,61200.0,28318.41233,2091500.0,270000.0,3900,11500,1944,60,2
613535,3,0.0,6000.0,29000.0,55518.41233,1000,61200.0,28318.41233,2091500.0,270000.0,3900,11500,1983,21,3
613535,3,0.0,6000.0,29000.0,55518.41233,1000,61200.0,28318.41233,2091500.0,270000.0,3900,11500,1941,63,3
613605,2,0.0,19290.0,5000.0,-928.283835,750,24400.0,-1788.283835,230300.0,5000.0,129000,5000,1933,71,3
613617,2,0.0,720.0,0.0,0.0,360,1320.0,-960.0,0.0,0.0,0,5000,1950,54,3
613621,2,0.0,20800.0,0.0,8441.486165,0,24600.0,4641.486165,501000.0,5000.0,0,11500,1939,65,3
613623,2,0.0,11050.0,0.0,7274.675097,1000,17400.0,-75.324903,152000.0,9000.0,0,23000,1945,59,3
613623,2,0.0,11050.0,0.0,7274.675097,1000,17400.0,-75.324903,152000.0,9000.0,0,23000,1947,57,3
613624,2,0.0,10790.0,0.0,3743.544,0,10800.0,3733.544,101000.0,24000.0,0,2000,1918,86,3
613670,2,22000.0,0.0,0.0,9941.068199,4800,26400.0,741.068199,201500.0,9500.0,40000,16000,1966,38,1
613670,2,22000.0,0.0,0.0,9941.068199,4800,26400.0,741.068199,201500.0,9500.0,40000,16000,1959,45,3
613670,2,22000.0,0.0,0.0,9941.068199,4800,26400.0,741.068199,201500.0,9500.0,40000,16000,1996,8,3
613670,2,22000.0,0.0,0.0,9941.068199,4800,26400.0,741.068199,201500.0,9500.0,40000,16000,1998,6,3
613697,1,14000.0,6110.0,0.0,694.8325717,0,9084.0,11720.83257,5000.0,26033.9636,0,35000,1939,65,3
613697,1,14000.0,6110.0,0.0,694.8325717,0,9084.0,11720.83257,5000.0,26033.9636,0,35000,1973,31,1
613825,1,0.0,22100.0,0.0,3434.049543,0,9000.0,16534.04954,225000.0,24268.74865,0,30000,1940,64,3
613825,1,0.0,22100.0,0.0,3434.049543,0,9000.0,16534.04954,225000.0,24268.74865,0,30000,1942,62,3
613997,3,0.0,19045.0,0.0,6019.62,0,15000.0,10064.62,50100.0,20000.0,0,2400,1928,76,3
613997,3,0.0,19045.0,0.0,6019.62,0,15000.0,10064.62,50100.0,20000.0,0,2400,1924,80,3
614016,3,15000.0,0.0,18000.0,9381.955825,0,19200.0,23181.95583,267000.0,50000.0,0,23000,1961,43,1
614016,3,15000.0,0.0,18000.0,9381.955825,0,19200.0,23181.95583,267000.0,50000.0,0,23000,1967,37,2
614016,3,15000.0,0.0,18000.0,9381.955825,0,19200.0,23181.95583,267000.0,50000.0,0,23000,1993,11,3
614027,3,30000.0,0.0,0.0,10812.44585,0,34800.0,6012.44585,252000.0,1500.0,0,18000,1954,50,1
614027,3,30000.0,0.0,0.0,10812.44585,0,34800.0,6012.44585,252000.0,1500.0,0,18000,1959,45,1
614027,3,30000.0,0.0,0.0,10812.44585,0,34800.0,6012.44585,252000.0,1500.0,0,18000,1983,21,3
614027,3,30000.0,0.0,0.0,10812.44585,0,34800.0,6012.44585,252000.0,1500.0,0,18000,1984,20,3
614068,4,0.0,7800.0,0.0,0.0,0,6540.0,1260.0,0.0,0.0,0,1000,1924,80,3
614068,4,0.0,7800.0,0.0,0.0,0,6540.0,1260.0,0.0,0.0,0,1000,1931,73,3
614094,4,0.0,8177.0,0.0,12024.8917,400,16800.0,3001.891699,212000.0,3000.0,0,3500,1933,71,3
614094,4,0.0,8177.0,0.0,12024.8917,400,16800.0,3001.891699,212000.0,3000.0,0,3500,1948,56,3
614660,5,9000.0,0.0,0.0,4200.0,0,9000.0,4200.0,0.0,0.0,15000,7500,1952,52,1
614660,5,9000.0,0.0,0.0,4200.0,0,9000.0,4200.0,0.0,0.0,15000,7500,1955,49,3
614660,5,9000.0,0.0,0.0,4200.0,0,9000.0,4200.0,0.0,0.0,15000,7500,1990,14,3
614683,5,53800.0,-5000.0,0.0,9724.458495,4000,46100.0,8424.458495,180500.0,15000.0,0,15000,1954,50,1
614683,5,53800.0,-5000.0,0.0,9724.458495,4000,46100.0,8424.458495,180500.0,15000.0,0,15000,1954,50,1
614683,5,53800.0,-5000.0,0.0,9724.458495,4000,46100.0,8424.458495,180500.0,15000.0,0,15000,1989,15,3
614683,5,53800.0,-5000.0,0.0,9724.458495,4000,46100.0,8424.458495,180500.0,15000.0,0,15000,1993,11,3
614782,5,0.0,0.0,18000.0,6132.755728,0,15600.0,8532.755728,353000.0,16000.0,13000,25000,1965,39,2
614782,5,0.0,0.0,18000.0,6132.755728,0,15600.0,8532.755728,353000.0,16000.0,13000,25000,1969,35,3
614782,5,0.0,0.0,18000.0,6132.755728,0,15600.0,8532.755728,353000.0,16000.0,13000,25000,2000,4,3
614783,5,0.0,25337.0,5000.0,8239.353205,10000,27900.0,676.3532054,498262.6429,6418.188494,40000,60000,1941,63,3
614783,5,0.0,25337.0,5000.0,8239.353205,10000,27900.0,676.3532054,498262.6429,6418.188494,40000,60000,1966,38,2
614794,5,11000.0,0.0,0.0,0.0,200,13020.0,-2220.0,5000.0,0.0,0,20000,1971,33,1
614794,5,11000.0,0.0,0.0,0.0,200,13020.0,-2220.0,5000.0,0.0,0,20000,1976,28,3
614794,5,11000.0,0.0,0.0,0.0,200,13020.0,-2220.0,5000.0,0.0,0,20000,1996,8,3
614794,5,11000.0,0.0,0.0,0.0,200,13020.0,-2220.0,5000.0,0.0,0,20000,2000,4,3
614885,5,9240.0,0.0,0.0,0.806103045,0,7560.0,1680.806103,500.0,97.15323714,3800,7000,1976,28,1
614885,5,9240.0,0.0,0.0,0.806103045,0,7560.0,1680.806103,500.0,97.15323714,3800,7000,1981,23,3
614885,5,9240.0,0.0,0.0,0.806103045,0,7560.0,1680.806103,500.0,97.15323714,3800,7000,2004,0,3
615182,2,0.0,9100.0,0.0,2424.891699,0,10800.0,724.891699,500.0,3000.0,0,1000,1924,80,3
615306,3,38000.0,6240.0,0.0,13924.57036,0,49300.0,8864.570359,200000.0,37000.0,0,50000,1956,48,1
615306,3,38000.0,6240.0,0.0,13924.57036,0,49300.0,8864.570359,200000.0,37000.0,0,50000,1958,46,1
615306,3,38000.0,6240.0,0.0,13924.57036,0,49300.0,8864.570359,200000.0,37000.0,0,50000,1980,24,3
615309,3,0.0,11050.0,0.0,4820.743083,0,15000.0,870.7430825,81000.0,2500.0,0,5500,1933,71,3
615309,3,0.0,11050.0,0.0,4820.743083,0,15000.0,870.7430825,81000.0,2500.0,0,5500,1934,70,3
615324,3,0.0,21580.0,0.0,6441.052961,0,27900.0,121.052961,230000.0,17000.0,0,28000,1920,84,3
615324,3,0.0,21580.0,0.0,6441.052961,0,27900.0,121.052961,230000.0,17000.0,0,28000,1924,80,3
615367,3,0.0,14300.0,0.0,3016.594466,0,10800.0,6516.594466,106000.0,2000.0,0,6500,1936,68,3
615385,3,36000.0,0.0,0.0,8667.413908,0,19200.0,25467.41391,245000.0,67500.0,0,35000,1955,49,1
615385,3,36000.0,0.0,0.0,8667.413908,0,19200.0,25467.41391,245000.0,67500.0,0,35000,1955,49,1
615385,3,36000.0,0.0,0.0,8667.413908,0,19200.0,25467.41391,245000.0,67500.0,0,35000,1986,18,3
615392,3,30000.0,0.0,0.0,7572.039248,1200,15600.0,20772.03925,158000.0,17500.0,5500,35000,1958,46,1
615392,3,30000.0,0.0,0.0,7572.039248,1200,15600.0,20772.03925,158000.0,17500.0,5500,35000,1958,46,1
615392,3,30000.0,0.0,0.0,7572.039248,1200,15600.0,20772.03925,158000.0,17500.0,5500,35000,1983,21,3
615399,3,15000.0,0.0,0.0,6082.97233,0,18000.0,3082.97233,184000.0,10000.0,0,19000,1960,44,1
615399,3,15000.0,0.0,0.0,6082.97233,0,18000.0,3082.97233,184000.0,10000.0,0,19000,1966,38,3
615399,3,15000.0,0.0,0.0,6082.97233,0,18000.0,3082.97233,184000.0,10000.0,0,19000,1986,18,3
615399,3,15000.0,0.0,0.0,6082.97233,0,18000.0,3082.97233,184000.0,10000.0,0,19000,1994,10,3
615505,1,0.0,12480.0,0.0,6283.244864,0,15600.0,3163.244864,0.0,15000.0,0,2000,1925,79,3
615505,1,0.0,12480.0,0.0,6283.244864,0,15600.0,3163.244864,0.0,15000.0,0,2000,1928,76,3
615533,1,0.0,10400.0,0.0,2.4891699,0,10440.0,-37.5108301,400.0,300.0,0,3000,1941,63,3
615533,1,0.0,10400.0,0.0,2.4891699,0,10440.0,-37.5108301,400.0,300.0,0,3000,1950,54,3
615662,2,0.0,39000.0,0.0,5005.18466,22000,33600.0,-11594.81534,165000.0,60000.0,0,50000,1939,65,3
615662,2,0.0,39000.0,0.0,5005.18466,22000,33600.0,-11594.81534,165000.0,60000.0,0,50000,1941,63,3
615741,1,20800.0,0.0,0.0,4985.56466,1500,16200.0,8085.56466,125000.0,40000.0,0,15000,1962,42,1
615751,3,0.0,19500.0,0.0,18670.0666,0,29100.0,9070.066603,742500.0,55698.13435,0,17000,1926,78,3
615986,1,0.0,14144.0,0.0,84.79334535,0,11556.0,2672.793345,1500.0,10219.47261,0,11500,1939,65,3
615986,1,0.0,14144.0,0.0,84.79334535,0,11556.0,2672.793345,1500.0,10219.47261,0,11500,1935,69,3
615995,1,0.0,29640.0,0.0,4837.337549,0,28800.0,5677.337549,184000.0,4500.0,0,17000,1945,59,3
615995,1,0.0,29640.0,0.0,4837.337549,0,28800.0,5677.337549,184000.0,4500.0,0,17000,1943,61,3
616016,1,0.0,13624.0,0.0,6884.854884,0,21000.0,-491.1451156,110000.0,34331.31074,0,15000,1935,69,3
616016,1,0.0,13624.0,0.0,6884.854884,0,21000.0,-491.1451156,110000.0,34331.31074,0,15000,1938,66,3
616032,1,16000.0,0.0,25000.0,10440.3279,3600,24720.0,23120.3279,182500.0,63345.04117,0,29000,1959,45,1
616032,1,16000.0,0.0,25000.0,10440.3279,3600,24720.0,23120.3279,182500.0,63345.04117,0,29000,1964,40,2
616032,1,16000.0,0.0,25000.0,10440.3279,3600,24720.0,23120.3279,182500.0,63345.04117,0,29000,1990,14,3
616032,1,16000.0,0.0,25000.0,10440.3279,3600,24720.0,23120.3279,182500.0,63345.04117,0,29000,1996,8,3
616048,1,0.0,10530.0,0.0,24.891699,0,12264.0,-1709.108301,2000.0,3000.0,0,4000,1922,82,3
616053,1,0.0,12740.0,0.0,48.32271497,0,22800.0,-10011.67729,2500.0,5823.955404,0,4500,1922,82,3
616078,1,25000.0,7800.0,0.0,7500.727879,7000,19200.0,14100.72788,184500.0,17257.23383,0,28000,1928,76,3
616078,1,25000.0,7800.0,0.0,7500.727879,7000,19200.0,14100.72788,184500.0,17257.23383,0,28000,1949,55,1
616106,2,0.0,24700.0,0.0,13882.82451,0,29500.0,9082.824506,366500.0,128165.2689,0,14500,1923,81,3
616111,2,0.0,11700.0,0.0,4800.0,0,14400.0,2100.0,82600.0,0.0,0,2000,1920,84,3
616182,2,0.0,11024.0,0.0,9512.96165,0,12000.0,8536.96165,75500.0,150000.0,0,1000,1938,66,3
616191,2,0.0,9100.0,0.0,5265.932479,0,9600.0,4765.932479,100200.0,1039.199315,13000,5050,1938,66,3
616249,3,0.0,8550.0,0.0,2264.715,0,9000.0,1814.715,75100.0,15000.0,0,2500,1922,82,3
616249,3,0.0,8550.0,0.0,2264.715,0,9000.0,1814.715,75100.0,15000.0,0,2500,1919,85,3
616284,2,13801.25613,0.0,0.0,6037.7862,0,15901.25613,3937.7862,1000.0,4554.072469,0,10000,1970,34,1
616284,2,13801.25613,0.0,0.0,6037.7862,0,15901.25613,3937.7862,1000.0,4554.072469,0,10000,1974,30,3
616284,2,13801.25613,0.0,0.0,6037.7862,0,15901.25613,3937.7862,1000.0,4554.072469,0,10000,1997,7,3
616313,2,51000.0,0.0,0.0,18240.64385,0,32400.0,36840.64385,420000.0,13923.98306,0,25000,1958,46,1
616313,2,51000.0,0.0,0.0,18240.64385,0,32400.0,36840.64385,420000.0,13923.98306,0,25000,1958,46,1
616313,2,51000.0,0.0,0.0,18240.64385,0,32400.0,36840.64385,420000.0,13923.98306,0,25000,1985,19,3
616381,1,0.0,20800.0,0.0,5484.028372,0,24600.0,1684.028372,67000.0,10127.27644,0,6500,1932,72,3
616381,1,0.0,20800.0,0.0,5484.028372,0,24600.0,1684.028372,67000.0,10127.27644,0,6500,1937,67,3
616410,2,0.0,17550.0,0.0,4247.332425,0,16200.0,5597.332425,62000.0,5704.603602,0,6000,1925,79,3
616410,2,0.0,17550.0,0.0,4247.332425,0,16200.0,5597.332425,62000.0,5704.603602,0,6000,1928,76,3
616455,2,12000.0,13610.0,25000.0,15963.37871,800,32400.0,33373.37871,339000.0,55679.07089,0,19000,1946,58,2
616455,2,12000.0,13610.0,25000.0,15963.37871,800,32400.0,33373.37871,339000.0,55679.07089,0,19000,1945,59,3
616455,2,12000.0,13610.0,25000.0,15963.37871,800,32400.0,33373.37871,339000.0,55679.07089,0,19000,1973,31,1
616458,2,0.0,13000.0,0.0,7512.719934,350,15600.0,4562.719934,0.0,52922.83238,0,14000,1940,64,3
616676,2,0.0,13650.0,0.0,6741.83233,0,16800.0,3591.83233,121000.0,70000.0,0,8000,1925,79,3
616780,2,0.0,24350.0,0.0,6127.206796,0,18000.0,12477.2068,55000.0,15331.231,0,8000,1935,69,3
616780,2,0.0,24350.0,0.0,6127.206796,0,18000.0,12477.2068,55000.0,15331.231,0,8000,1939,65,3
617019,1,20000.0,0.0,0.0,15882.36972,1100,31400.0,3382.369722,222500.0,9927.372367,1100,23000,1958,46,1
617019,1,20000.0,0.0,0.0,15882.36972,1100,31400.0,3382.369722,222500.0,9927.372367,1100,23000,1965,39,3
617019,1,20000.0,0.0,0.0,15882.36972,1100,31400.0,3382.369722,222500.0,9927.372367,1100,23000,1993,11,3
617019,1,20000.0,0.0,0.0,15882.36972,1100,31400.0,3382.369722,222500.0,9927.372367,1100,23000,1994,10,3
617023,1,32200.0,0.0,0.0,17733.90369,1700,48100.0,133.903694,374000.0,32156.44529,0,29000,1958,46,1
617023,1,32200.0,0.0,0.0,17733.90369,1700,48100.0,133.903694,374000.0,32156.44529,0,29000,1962,42,1
617023,1,32200.0,0.0,0.0,17733.90369,1700,48100.0,133.903694,374000.0,32156.44529,0,29000,1987,17,3
617070,1,35000.0,0.0,0.0,141.052961,350,20400.0,14391.05296,11000.0,17000.0,0,31000,1956,48,3
617070,1,35000.0,0.0,0.0,141.052961,350,20400.0,14391.05296,11000.0,17000.0,0,31000,1949,55,1
617070,1,35000.0,0.0,0.0,141.052961,350,20400.0,14391.05296,11000.0,17000.0,0,31000,1978,26,1
617070,1,35000.0,0.0,0.0,141.052961,350,20400.0,14391.05296,11000.0,17000.0,0,31000,1981,23,1
617078,1,0.0,19760.0,0.0,5786.535927,0,14400.0,11146.53593,97000.0,8700.0,8500,10000,1932,72,3
617078,1,0.0,19760.0,0.0,5786.535927,0,14400.0,11146.53593,97000.0,8700.0,8500,10000,1942,62,3
617089,1,0.0,12000.0,0.0,9.291054457,0,8400.0,3609.291055,0.0,1119.777456,0,1000,1958,46,3
617089,1,0.0,12000.0,0.0,9.291054457,0,8400.0,3609.291055,0.0,1119.777456,0,1000,1950,54,3
617231,3,8000.0,6640.0,0.0,2401.477474,0,12000.0,5041.477474,80200.0,178.068293,0,7000,1937,67,3
617231,3,8000.0,6640.0,0.0,2401.477474,0,12000.0,5041.477474,80200.0,178.068293,0,7000,1942,62,1
617398,1,91000.0,-9000.0,0.0,12937.58641,0,36000.0,58937.58641,100000.0,422609.7398,0,6000,1941,63,1
617398,1,91000.0,-9000.0,0.0,12937.58641,0,36000.0,58937.58641,100000.0,422609.7398,0,6000,1963,41,1
617398,1,91000.0,-9000.0,0.0,12937.58641,0,36000.0,58937.58641,100000.0,422609.7398,0,6000,1997,7,3
617436,1,0.0,10400.0,0.0,10.39616633,0,15840.0,-5429.603834,3000.0,1252.967867,0,3000,1937,67,3
617574,1,45400.0,20475.0,0.0,12143.83036,0,27800.0,50218.83036,250000.0,10500.0,0,27000,1939,65,3
617574,1,45400.0,20475.0,0.0,12143.83036,0,27800.0,50218.83036,250000.0,10500.0,0,27000,1943,61,3
617574,1,45400.0,20475.0,0.0,12143.83036,0,27800.0,50218.83036,250000.0,10500.0,0,27000,1965,39,1
617574,1,45400.0,20475.0,0.0,12143.83036,0,27800.0,50218.83036,250000.0,10500.0,0,27000,1971,33,1
617637,1,0.0,30550.0,0.0,9450.119227,0,27600.0,12400.11923,210000.0,124252.7388,0,15000,1932,72,3
617637,1,0.0,30550.0,0.0,9450.119227,0,27600.0,12400.11923,210000.0,124252.7388,0,15000,1933,71,3
617902,1,0.0,24000.0,9000.0,69991.70412,0,92000.0,10991.70412,1900000.0,37363.79504,0,35000,1947,57,3
617902,1,0.0,24000.0,9000.0,69991.70412,0,92000.0,10991.70412,1900000.0,37363.79504,0,35000,1977,27,2
617902,1,0.0,24000.0,9000.0,69991.70412,0,92000.0,10991.70412,1900000.0,37363.79504,0,35000,1981,23,3
618000,1,0.0,40000.0,0.0,25703.70554,2000,40800.0,22903.70554,515000.0,313018.8628,0,46000,1938,66,3
618079,1,43000.0,0.0,0.0,225.7272637,0,15120.0,28105.72726,3000.0,27205.12534,0,19000,1953,51,1
618079,1,43000.0,0.0,0.0,225.7272637,0,15120.0,28105.72726,3000.0,27205.12534,0,19000,1954,50,1
618079,1,43000.0,0.0,0.0,225.7272637,0,15120.0,28105.72726,3000.0,27205.12534,0,19000,1975,29,1
618079,1,43000.0,0.0,0.0,225.7272637,0,15120.0,28105.72726,3000.0,27205.12534,0,19000,1984,20,3
618164,2,23400.0,0.0,0.0,4176.011165,7000,15360.0,5216.011165,184000.0,30000.0,1360,24500,1965,39,1
618164,2,23400.0,0.0,0.0,4176.011165,7000,15360.0,5216.011165,184000.0,30000.0,1360,24500,1965,39,1
618164,2,23400.0,0.0,0.0,4176.011165,7000,15360.0,5216.011165,184000.0,30000.0,1360,24500,1998,6,3
618213,2,12000.0,0.0,280000.0,636.59399,500,59000.0,233136.594,1010000.0,77000.0,620000,75000,1951,53,2
618213,2,12000.0,0.0,280000.0,636.59399,500,59000.0,233136.594,1010000.0,77000.0,620000,75000,1955,49,1
618213,2,12000.0,0.0,280000.0,636.59399,500,59000.0,233136.594,1010000.0,77000.0,620000,75000,1982,22,3
618213,2,12000.0,0.0,280000.0,636.59399,500,59000.0,233136.594,1010000.0,77000.0,620000,75000,1990,14,3
618238,2,0.0,14300.0,0.0,2400.0,250,15600.0,850.0,81500.0,0.0,0,10100,1921,83,3
618263,2,0.0,27430.0,0.0,6953.390312,11000,22800.0,583.3903118,142000.0,73630.70412,0,15000,1930,74,3
618263,2,0.0,27430.0,0.0,6953.390312,11000,22800.0,583.3903118,142000.0,73630.70412,0,15000,1934,70,3
618263,2,0.0,27430.0,0.0,6953.390312,11000,22800.0,583.3903118,142000.0,73630.70412,0,15000,1914,90,3
618272,2,0.0,27820.0,0.0,2678.173908,4500,14450.0,11548.17391,145000.0,27500.0,0,5500,1935,69,3
618272,2,0.0,27820.0,0.0,2678.173908,4500,14450.0,11548.17391,145000.0,27500.0,0,5500,1936,68,3
618272,2,0.0,27820.0,0.0,2678.173908,4500,14450.0,11548.17391,145000.0,27500.0,0,5500,1906,98,3
618509,3,0.0,0.0,23000.0,4866.377864,1200,27600.0,-933.622136,33000.0,48000.0,0,16000,1954,50,3
618509,3,0.0,0.0,23000.0,4866.377864,1200,27600.0,-933.622136,33000.0,48000.0,0,16000,1951,53,2
618509,3,0.0,0.0,23000.0,4866.377864,1200,27600.0,-933.622136,33000.0,48000.0,0,16000,1982,22,3
618509,3,0.0,0.0,23000.0,4866.377864,1200,27600.0,-933.622136,33000.0,48000.0,0,16000,1984,20,3
618509,3,0.0,0.0,23000.0,4866.377864,1200,27600.0,-933.622136,33000.0,48000.0,0,16000,1987,17,3
618628,3,0.0,7150.0,0.0,3778.39051,0,9600.0,1328.39051,80500.0,21500.0,0,1000,1934,70,3
618631,3,17000.0,10179.0,0.0,16113.24369,0,32300.0,10992.24369,317000.0,76100.0,0,33000,1948,56,3
618631,3,17000.0,10179.0,0.0,16113.24369,0,32300.0,10992.24369,317000.0,76100.0,0,33000,1951,53,1
618687,3,24000.0,7020.0,0.0,6082.97233,0,20400.0,16702.97233,161000.0,10000.0,0,20000,1949,55,3
618687,3,24000.0,7020.0,0.0,6082.97233,0,20400.0,16702.97233,161000.0,10000.0,0,20000,1965,39,1
618687,3,24000.0,7020.0,0.0,6082.97233,0,20400.0,16702.97233,161000.0,10000.0,0,20000,1975,29,1
618755,2,0.0,16500.0,0.0,8565.94466,0,18000.0,7065.94466,253000.0,20000.0,0,17000,1939,65,3
618755,2,0.0,16500.0,0.0,8565.94466,0,18000.0,7065.94466,253000.0,20000.0,0,17000,1941,63,3
618844,4,44400.0,0.0,0.0,29.0403155,0,13800.0,30629.04032,2000.0,3500.0,0,8500,1955,49,1
619038,4,0.0,12600.0,0.0,82.97233,0,7200.0,5482.97233,2500.0,10000.0,0,2000,1930,74,3
619060,4,0.0,6500.0,0.0,2400.0,0,8400.0,500.0,40000.0,0.0,2000,1000,1925,79,3
619079,4,0.0,8500.0,0.0,6000.0,0,12000.0,2500.0,100000.0,0.0,0,1500,1928,76,3
619097,4,18000.0,0.0,0.0,20.7430825,0,17400.0,620.7430825,1000.0,2500.0,0,8000,1975,29,1
619106,4,7200.0,0.0,0.0,0.0,0,7560.0,-360.0,0.0,0.0,0,750,1972,32,3
619106,4,7200.0,0.0,0.0,0.0,0,7560.0,-360.0,0.0,0.0,0,750,1973,31,1
619106,4,7200.0,0.0,0.0,0.0,0,7560.0,-360.0,0.0,0.0,0,750,1994,10,3
619106,4,7200.0,0.0,0.0,0.0,0,7560.0,-360.0,0.0,0.0,0,750,1996,8,3
619106,4,7200.0,0.0,0.0,0.0,0,7560.0,-360.0,0.0,0.0,0,750,1969,35,3
619116,4,0.0,11700.0,0.0,82.97233,0,18000.0,-6217.02767,2000.0,10000.0,0,15000,1926,78,3
619126,4,11400.0,6760.0,0.0,0.0,0,11372.0,6788.0,500.0,0.0,0,600,1976,28,3
619126,4,11400.0,6760.0,0.0,0.0,0,11372.0,6788.0,500.0,0.0,0,600,1969,35,1
619126,4,11400.0,6760.0,0.0,0.0,0,11372.0,6788.0,500.0,0.0,0,600,1997,7,3
619126,4,11400.0,6760.0,0.0,0.0,0,11372.0,6788.0,500.0,0.0,0,600,1999,5,3
619126,4,11400.0,6760.0,0.0,0.0,0,11372.0,6788.0,500.0,0.0,0,600,1931,73,3
